Subject,Age,FirstLanguage,Handedness,OtherLang,Sex,Block,CONDITION,COMPREHEND,Comprehension.ACC,Comprehension.RT,CRITICAL,Type,ITEM,NEAR,FAR,SAME,Sent.RT,SoundOut1.ACC,SoundOut1.RT,,,,,,,FARSOUND,,MASTER,MASTER.Cycle,MASTER.Sample,,NEARSOUND,NORESP,PFILL,Procedure,RESPONSE,Running,,SENT,Sent.ACC,Sent.CRESP,Sent.DurationError,Sent.OnsetDelay,Sent.OnsetTime,Sent.RESP,,Sent.RTTime,SFILL,SOUNDFILE,,SoundOut1.CRESP,SoundOut1.RESP,,SoundOut1.RTTime,SoundOut1.Tag
14,18,English,left,0,female,45,,,1,0,,FILLER,NO13,,,,1784,1,1329,,,,,,,,,5,1,45,,,13,NORSP/NORSP_13.wav,MAIN,k,MASTER,,The sound of the airconditioner only is annoying when it's close to you.,0,,-999999,6,356068,{SPACE},,357852,The sound of the airconditioner only is annoying when it's close to you.,NORSP/NORSP_13.wav,,k,k,,359397,
14,18,English,left,0,female,46,NEAR/QUIET,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",DIFF,2660,1,627,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,2,1,46,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"While you're touring the bell tower, the church bells start to ring.",0,,-999999,7,359934,{SPACE},,362594,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,j,j,,363439,
14,18,English,left,0,female,47,,,1,0,,FILLER,NO02,,,,4054,1,982,,,,,,,,,5,1,47,,,2,NORSP/NORSP_02.wav,MAIN,k,MASTER,,Your friend leaves the room and accidently slams the door right in your face.,0,,-999999,6,363985,{SPACE},,368039,Your friend leaves the room and accidently slams the door right in your face.,NORSP/NORSP_02.wav,,k,k,,369245,
14,18,English,left,0,female,48,,Is the electric fan switched on?,0,2954,,FILLER,NO11,,,,1304,1,1430,,,,,,,,,5,1,48,,,11,NORSP/NORSP_11.wav,MAIN,k,MASTER,,"As you are studying, the hum of the fan lulls you to sleep.",0,,-999999,7,369783,{SPACE},,371087,"As you are studying, the hum of the fan lulls you to sleep.",NORSP/NORSP_11.wav,,k,k,,372732,
15,18,english,right,spanish,female,1,,Is there a concert?,1,3789,,FILLER,NO17,,,,3329,1,1119,,,,,,,,,5,1,1,,,17,NORSP/NORSP_17.wav,MAIN,k,MASTER,,"Sitting in the auditorium, you are listening to the brass band play.",0,,-999999,16,244913,{SPACE},,248242,"Sitting in the auditorium, you are listening to the brass band play.",NORSP/NORSP_17.wav,,k,k,,249577,
15,18,english,right,spanish,female,2,FAR/LOUD,,1,0,15,CRITICAL,15,"While you're horseback-riding, your horse neighs.","At the other end of the field, a horse neighs.",DIFF,3019,1,739,,,,,,,CRITICALS/FAR/CRITICAL_15_FAR.wav,,3,1,2,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the field, a horse neighs.",0,,-999999,7,253896,{SPACE},,256915,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,j,j,,257873,
15,18,english,right,spanish,female,3,NEAR/LOUD,,1,0,10,CRITICAL,10,You step into the chicken coop and a rooster crows.,"Early in the morning, the rooster down the hill crows.",SAME,2212,1,848,,,,,,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,1,1,3,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,,MAIN,j,MASTER,,You step into the chicken coop and a rooster crows.,0,,-999999,7,258414,{SPACE},,260626,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,j,j,,261700,
15,18,english,right,spanish,female,4,NEAR/LOUD,Is the dog growling?,1,1149,11,CRITICAL,11,"Right next to you, the dog is barking.","In your neighbor's yard, a dog is barking.",SAME,1691,1,771,,,,,,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,1,1,4,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, the dog is barking.",0,,-999999,6,262238,{SPACE},,263929,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,j,j,,264915,
15,18,english,right,spanish,female,5,,,1,0,,FILLER,NO21,,,,2708,1,1474,,,,,,,,,5,1,5,,,21,NORSP/NORSP_21.wav,MAIN,k,MASTER,,"Somewhere down the hill, you hear a bike bell ring.",0,,-999999,6,266583,{SPACE},,269291,"Somewhere down the hill, you hear a bike bell ring.",NORSP/NORSP_21.wav,,k,k,,270989,
15,18,english,right,spanish,female,6,,,1,0,,FILLER,NO10,,,,2871,1,914,,,,,,,,,5,1,6,,,10,NORSP/NORSP_10.wav,MAIN,k,MASTER,,Your father uses the dishwasher in the kitchen.,0,,-999999,7,271528,{SPACE},,274399,Your father uses the dishwasher in the kitchen.,NORSP/NORSP_10.wav,,k,k,,275533,
15,18,english,right,spanish,female,7,,Were you about to arrive?,1,3005,,FILLER,NO18,,,,3049,1,966,,,,,,,,,5,1,7,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,6,276072,{SPACE},,279121,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,280303,
15,18,english,right,spanish,female,8,FAR/QUIET,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,SAME,5177,1,893,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,4,1,8,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,The construction worker across the street is using a power drill.,0,,-999999,7,283829,{SPACE},,289006,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,j,j,,290119,
15,18,english,right,spanish,female,9,,Are you in the mountains?,0,2696,,FILLER,NO16,,,,2288,1,809,,,,,,,,,5,1,9,,,16,NORSP/NORSP_16.wav,MAIN,k,MASTER,,You are hiking along the ridge - enjoying the sound of silence.,0,,-999999,6,290665,{SPACE},,292953,You are hiking along the ridge - enjoying the sound of silence.,NORSP/NORSP_16.wav,,k,k,,293980,
15,18,english,right,spanish,female,10,FAR/LOUD,,1,0,14,CRITICAL,14,The Harley Davidson right in front of you is rumbling.,"Blocks away, a Harley Davidson is rumbling.",DIFF,2438,1,1153,,,,,,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,3,1,10,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,,MAIN,j,MASTER,,"Blocks away, a Harley Davidson is rumbling.",0,,-999999,7,297196,{SPACE},,299634,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,j,j,,301001,
15,18,english,right,spanish,female,11,NEAR/LOUD,,1,0,8,CRITICAL,8,You are standing right in the middle of the applauding audience.,"From outside, you know the concert is over because the audience is applauding.",SAME,2153,1,1440,,,,,,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,1,1,11,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,,MAIN,j,MASTER,,You are standing right in the middle of the applauding audience.,0,,-999999,6,301540,{SPACE},,303693,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,j,j,,305353,
15,18,english,right,spanish,female,12,,,1,0,,FILLER,NO06,,,,3429,1,1884,,,,,,,,,5,1,12,,,6,NORSP/NORSP_06.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,6,305898,{SPACE},,309327,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_06.wav,,k,k,,311434,
15,18,english,right,spanish,female,13,FAR/QUIET,Is the toilet above you?,1,2302,21,CRITICAL,21,You stand in front of the toilet and flush it.,Someone upstairs flushes the toilet.,SAME,2323,1,1027,,,,,,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,4,1,13,,CRITICALS/NEAR/CRITICAL_21_NEAR.wav,,,MAIN,j,MASTER,,Someone upstairs flushes the toilet.,0,,-999999,7,311976,{SPACE},,314299,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,j,j,,315548,
15,18,english,right,spanish,female,14,,Is the screaming kid close to you?,0,2477,,FILLER,NO22,,,,5568,1,744,,,,,,,,,5,1,14,,,22,NORSP/NORSP_22.wav,MAIN,k,MASTER,,From the other end of the hall you hear a kid scream.,0,,-999999,7,318373,{SPACE},,323941,From the other end of the hall you hear a kid scream.,NORSP/NORSP_22.wav,,k,k,,324901,
15,18,english,right,spanish,female,15,,,1,0,,FILLER,NO07,,,,2529,1,1193,,,,,,,,,5,1,15,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,327888,{SPACE},,330417,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,331827,
15,18,english,right,spanish,female,16,FAR/QUIET,Did you open a can of soda slowly?,0,5043,23,CRITICAL,23,You quickly open the can of soda.,"Across the bar, a man quickly opens a can of soda.",SAME,2093,1,764,,,,,,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,4,1,16,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,,MAIN,j,MASTER,,"Across the bar, a man quickly opens a can of soda.",0,,-999999,6,332366,{SPACE},,334459,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,j,j,,335449,
15,18,english,right,spanish,female,17,NEAR/LOUD,Are you woken up by the blender?,1,3935,3,CRITICAL,3,"In the kitchen, you're using the blender to make a smoothie.",You're woken up by your mum downstairs using the blender.,SAME,2436,0,1170,,,,,,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,1,1,17,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,,MAIN,j,MASTER,,"In the kitchen, you're using the blender to make a smoothie.",0,,-999999,7,341016,{SPACE},,343452,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,j,k,,344838,
15,18,english,right,spanish,female,18,,,1,0,,FILLER,NO14,,,,2652,1,755,,,,,,,,,5,1,18,,,14,NORSP/NORSP_14.wav,MAIN,k,MASTER,,"When you put your headphones on, you realize that the song is far too loud.",0,,-999999,7,349292,{SPACE},,351944,"When you put your headphones on, you realize that the song is far too loud.",NORSP/NORSP_14.wav,,k,k,,352926,
15,18,english,right,spanish,female,19,FAR/QUIET,Did the clock strike a full hour?,1,2417,9,CRITICAL,9,The cuckoo-clock right above you strikes midnight.,"From the far end of the garden, you hear the cuckoo-clock strike 12.",SAME,3008,1,703,,,,,,,CRITICALS/FAR/CRITICAL_09_FAR.wav,,4,1,19,,CRITICALS/NEAR/CRITICAL_09_NEAR.wav,,,MAIN,j,MASTER,,"From the far end of the garden, you hear the cuckoo-clock strike 12.",0,,-999999,6,353463,{SPACE},,356471,,CRITICALS/FAR/CRITICAL_09_FAR.wav,,j,j,,357392,
15,18,english,right,spanish,female,20,,Is the sound of the drill quiet?,0,2059,,FILLER,NO23,,,,1993,1,1110,,,,,,,,,5,1,20,,,23,NORSP/NORSP_23.wav,MAIN,k,MASTER,,The sound of the dentist's drill is deafening.,0,,-999999,7,360327,{SPACE},,362320,The sound of the dentist's drill is deafening.,NORSP/NORSP_23.wav,,k,k,,363649,
15,18,english,right,spanish,female,21,FAR/LOUD,,1,0,19,CRITICAL,19,The sheep walks up to you and bleats.,The sheep wanders to the other side of the hill from you and bleats.,DIFF,3882,1,1009,,,,,,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,3,1,21,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,,MAIN,j,MASTER,,The sheep wanders to the other side of the hill from you and bleats.,0,,-999999,7,366231,{SPACE},,370113,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,j,j,,371345,
15,18,english,right,spanish,female,22,FAR/LOUD,Are you holding a bottle in your hand?,1,1989,5,CRITICAL,5,You hold the champagne bottle in your hand and pop it open.,"At the opposite end of the restaurant, someone pops a champagne bottle up.",DIFF,2524,1,615,,,,,,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,3,1,22,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,,MAIN,j,MASTER,,"At the opposite end of the restaurant, someone pops a champagne bottle up.",0,,-999999,7,371882,{SPACE},,374406,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,j,j,,375242,
15,18,english,right,spanish,female,23,FAR/LOUD,,1,0,16,CRITICAL,16,You are standing next to a construction worker using a jackhammer.,"Somewhere far away from you, a construction worker is using a jackhammer.",DIFF,3781,1,900,,,,,,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,3,1,23,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere far away from you, a construction worker is using a jackhammer.",0,,-999999,7,377759,{SPACE},,381540,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,j,j,,382657,
15,18,english,right,spanish,female,24,,,1,0,,FILLER,NO04,,,,3472,1,965,,,,,,,,,5,1,24,,,4,NORSP/NORSP_04.wav,MAIN,k,MASTER,,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",0,,-999999,6,383196,{SPACE},,386668,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",NORSP/NORSP_04.wav,,k,k,,387853,
15,18,english,right,spanish,female,25,,,1,0,,FILLER,NO01,,,,2122,1,1004,,,,,,,,,5,1,25,,,1,NORSP/NORSP_01.wav,MAIN,k,MASTER,,Right at your feet a fire cracker explodes.,0,,-999999,6,388394,{SPACE},,390516,Right at your feet a fire cracker explodes.,NORSP/NORSP_01.wav,,k,k,,391744,
15,18,english,right,spanish,female,26,,,1,0,,FILLER,NO09,,,,2580,1,817,,,,,,,,,5,1,26,,,9,NORSP/NORSP_09.wav,MAIN,k,MASTER,,"At the other end of the room, your friend snaps his fingers three times.",0,,-999999,7,392286,{SPACE},,394866,"At the other end of the room, your friend snaps his fingers three times.",NORSP/NORSP_09.wav,,k,k,,395901,
15,18,english,right,spanish,female,27,,Are you in a warehouse?,1,2169,,FILLER,NO24,,,,3047,1,752,,,,,,,,,5,1,27,,,24,NORSP/NORSP_24.wav,MAIN,k,MASTER,,"At the other end of the office, you notice a computer producing a loud beep.",0,,-999999,7,396444,{SPACE},,399491,"At the other end of the office, you notice a computer producing a loud beep.",NORSP/NORSP_24.wav,,k,k,,400461,
15,18,english,right,spanish,female,28,NEAR/LOUD,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,SAME,2405,1,544,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,1,1,28,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,You are using a hammer to pound a nail into the wall.,0,,-999999,6,403147,{SPACE},,405552,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,j,j,,406317,
15,18,english,right,spanish,female,29,,,1,0,,FILLER,NO08,,,,4024,1,860,,,,,,,,,5,1,29,,,8,NORSP/NORSP_08.wav,MAIN,k,MASTER,,You are standing next to the loud coffee grinder as it turns on.,0,,-999999,6,406852,{SPACE},,410876,You are standing next to the loud coffee grinder as it turns on.,NORSP/NORSP_08.wav,,k,k,,411950,
15,18,english,right,spanish,female,30,NEAR/QUIET,,1,0,22,CRITICAL,22,You stand next to the waterfall as the water cascades down.,"You stand across the valley from the waterfall, as the water cascades down.",DIFF,2039,1,1549,,,,,,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,2,1,30,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,,MAIN,j,MASTER,,You stand next to the waterfall as the water cascades down.,0,,-999999,7,412490,{SPACE},,414529,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,j,j,,416304,
15,18,english,right,spanish,female,31,,,1,0,,FILLER,NO12,,,,2248,1,802,,,,,,,,,5,1,31,,,12,NORSP/NORSP_12.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,416848,{SPACE},,419096,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_12.wav,,k,k,,420115,
15,18,english,right,spanish,female,32,NEAR/LOUD,,1,0,18,CRITICAL,18,"Right next to you, a machine gun is firing.","In the distance, a machine gun is firing.",SAME,1895,1,637,,,,,,,CRITICALS/FAR/CRITICAL_18_FAR.wav,,1,1,32,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, a machine gun is firing.",0,,-999999,6,420659,{SPACE},,422554,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,j,j,,423415,
15,18,english,right,spanish,female,33,NEAR/QUIET,,1,0,2,CRITICAL,2,You hear the baby crying in the crib right in front of you.,"In the day-care centre down the hall, you hear a baby crying.",DIFF,3385,1,999,,,,,,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,2,1,33,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,,MAIN,j,MASTER,,You hear the baby crying in the crib right in front of you.,0,,-999999,6,423951,{SPACE},,427336,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,j,j,,428548,
15,18,english,right,spanish,female,34,NEAR/QUIET,,1,0,1,CRITICAL,1,"Right next to you, someone fires a handgun.",Someone fires a handgun in the distance.,DIFF,1490,0,670,,,,,,,CRITICALS/FAR/CRITICAL_01_FAR.wav,,2,1,34,,CRITICALS/NEAR/CRITICAL_01_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, someone fires a handgun.",0,,-999999,6,429095,{SPACE},,430585,,CRITICALS/FAR/CRITICAL_01_FAR.wav,,j,k,,431471,
15,18,english,right,spanish,female,35,FAR/LOUD,Are you in nature?,1,1074,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",DIFF,4426,1,1933,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,3,1,35,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere off in the forest, branches are cracking under someone's feet.",0,,-999999,6,432014,{SPACE},,436440,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,j,j,,438598,
15,18,english,right,spanish,female,36,,,1,0,,FILLER,NO13,,,,2732,1,674,,,,,,,,,5,1,36,,,13,NORSP/NORSP_13.wav,MAIN,k,MASTER,,The sound of the airconditioner only is annoying when it's close to you.,0,,-999999,7,440197,{SPACE},,442929,The sound of the airconditioner only is annoying when it's close to you.,NORSP/NORSP_13.wav,,k,k,,443830,
15,18,english,right,spanish,female,37,NEAR/QUIET,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",DIFF,3727,1,683,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,2,1,37,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"While you're touring the bell tower, the church bells start to ring.",0,,-999999,6,444368,{SPACE},,448095,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,j,j,,448996,
15,18,english,right,spanish,female,38,NEAR/QUIET,,1,0,4,CRITICAL,4,"As you are petting the cat, it meows.",A cat somewhere in your neighbor's yard meows.,DIFF,1218,1,620,,,,,,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,2,1,38,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,,MAIN,j,MASTER,,"As you are petting the cat, it meows.",0,,-999999,6,449539,{SPACE},,450757,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,j,j,,451599,
15,18,english,right,spanish,female,39,NEAR/QUIET,,1,0,17,CRITICAL,17,"As you walk up to the door, someone knocks on it.",You're sitting upstairs when someone knocks at the front door.,DIFF,2387,1,537,,,,,,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,2,1,39,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,,MAIN,j,MASTER,,"As you walk up to the door, someone knocks on it.",0,,-999999,6,452138,{SPACE},,454525,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,j,j,,455287,
15,18,english,right,spanish,female,40,,,1,0,,FILLER,NO02,,,,3221,1,837,,,,,,,,,5,1,40,,,2,NORSP/NORSP_02.wav,MAIN,k,MASTER,,Your friend leaves the room and accidently slams the door right in your face.,0,,-999999,7,455830,{SPACE},,459051,Your friend leaves the room and accidently slams the door right in your face.,NORSP/NORSP_02.wav,,k,k,,460105,
15,18,english,right,spanish,female,41,FAR/QUIET,Are you touching the cow?,1,1708,7,CRITICAL,7,"While you're milking the cow, it starts mooing.","Across the field, the cow starts mooing.",SAME,1732,1,740,,,,,,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,4,1,41,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,,MAIN,j,MASTER,,"Across the field, the cow starts mooing.",0,,-999999,7,460641,{SPACE},,462373,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,j,j,,463340,
15,18,english,right,spanish,female,42,,Are you close to water?,1,1793,,FILLER,NO15,,,,4435,1,859,,,,,,,,,5,1,42,,,15,NORSP/NORSP_15.wav,MAIN,k,MASTER,,You are standing on the beach and listening to the sound of the ocean.,0,,-999999,6,465572,{SPACE},,470007,You are standing on the beach and listening to the sound of the ocean.,NORSP/NORSP_15.wav,,k,k,,471082,
15,18,english,right,spanish,female,43,,,1,0,,FILLER,NO05,,,,2110,1,676,,,,,,,,,5,1,43,,,5,NORSP/NORSP_05.wav,MAIN,k,MASTER,,"As you are petting the donkey, it goes ""hee-haw"".",0,,-999999,6,473395,{SPACE},,475505,"As you are petting the donkey, it goes ""hee-haw"".",NORSP/NORSP_05.wav,,k,k,,476403,
15,18,english,right,spanish,female,44,,,1,0,,FILLER,NO20,,,,2258,1,1109,,,,,,,,,5,1,44,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,6,476940,{SPACE},,479198,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,480528,
15,18,english,right,spanish,female,45,,,1,0,,FILLER,NO19,,,,3469,1,696,,,,,,,,,5,1,45,,,19,NORSP/NORSP_19.wav,MAIN,k,MASTER,,"While you are cooking, the pleasing sound of the frying food makes you hungry.",0,,-999999,7,481072,{SPACE},,484541,"While you are cooking, the pleasing sound of the frying food makes you hungry.",NORSP/NORSP_19.wav,,k,k,,485459,
15,18,english,right,spanish,female,46,,Is the electric fan switched on?,1,2590,,FILLER,NO11,,,,3491,1,889,,,,,,,,,5,1,46,,,11,NORSP/NORSP_11.wav,MAIN,k,MASTER,,"As you are studying, the hum of the fan lulls you to sleep.",0,,-999999,7,486003,{SPACE},,489494,"As you are studying, the hum of the fan lulls you to sleep.",NORSP/NORSP_11.wav,,k,k,,490610,
15,18,english,right,spanish,female,47,FAR/QUIET,,1,0,20,CRITICAL,20,"As you hold the frog in your hands, it starts to croak.","At the other end of the pond, a frog starts to croak.",SAME,2010,1,530,,,,,,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,4,1,47,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the pond, a frog starts to croak.",0,,-999999,6,493719,{SPACE},,495729,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,j,j,,496475,
15,18,english,right,spanish,female,48,,,1,0,,FILLER,NO03,,,,2389,1,617,,,,,,,,,5,1,48,,,3,NORSP/NORSP_03.wav,MAIN,k,MASTER,,"While riding a bus, you suddenly hear another passenger shout ""Help!""",0,,-999999,7,497011,{SPACE},,499400,"While riding a bus, you suddenly hear another passenger shout ""Help!""",NORSP/NORSP_03.wav,,k,k,,500240,
16,19,english,right,japanese,male,1,,,1,0,,FILLER,NO06,,,,4139,0,1008,,,,,,,,,5,1,1,,,6,NORSP/NORSP_06.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,3,339979,{SPACE},,344118,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_06.wav,,k,j,,345345,
16,19,english,right,japanese,male,2,FAR/LOUD,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,DIFF,3857,1,672,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,3,1,2,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,The construction worker across the street is using a power drill.,0,,-999999,6,345883,{SPACE},,349740,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,j,j,,350633,
