,index,response,rt,ppt_idx,accuracy,match,sent_condition,media_condition,item,object,list,ppt_id
3409,12,2,1.462,13,1,match,a,a,24,Tire,4,4_13
3410,13,2,1.234,14,1,match,a,a,24,Tire,4,4_14
3411,14,2,1.363,15,1,match,a,a,24,Tire,4,4_15
3412,15,2,1.424,16,1,match,a,a,24,Tire,4,4_16
3413,16,2,0.731,17,1,match,a,a,24,Tire,4,4_17
3414,17,2,1.175,18,1,match,a,a,24,Tire,4,4_18
3415,18,2,0.578,19,1,match,a,a,24,Tire,4,4_19
3416,19,2,1.468,20,1,match,a,a,24,Tire,4,4_20
3417,20,2,0.772,21,1,match,a,a,24,Tire,4,4_21
3418,21,2,1.053,22,1,match,a,a,24,Tire,4,4_22
3419,22,2,1.066,23,1,match,a,a,24,Tire,4,4_23
3420,23,2,1.687,24,1,match,a,a,24,Tire,4,4_24
3421,24,2,1.606,25,1,match,a,a,24,Tire,4,4_25
3422,25,2,0.731,26,1,match,a,a,24,Tire,4,4_26
3423,26,2,0.891,27,1,match,a,a,24,Tire,4,4_27
3424,27,2,0.88,28,1,match,a,a,24,Tire,4,4_28
3425,28,2,1.351,29,1,match,a,a,24,Tire,4,4_29
3426,29,2,0.62,30,1,match,a,a,24,Tire,4,4_30
3427,30,2,1.983,31,1,match,a,a,24,Tire,4,4_31
3428,31,2,0.9,32,1,match,a,a,24,Tire,4,4_32
3429,32,2,0.24,33,1,match,a,a,24,Tire,4,4_33
3430,33,2,1.01,34,1,match,a,a,24,Tire,4,4_34
3431,34,2,1.236,35,1,match,a,a,24,Tire,4,4_35
3432,35,2,0.679,36,1,match,a,a,24,Tire,4,4_36
3433,36,2,2.465,37,1,match,a,a,24,Tire,4,4_37
3434,37,2,0.554,38,1,match,a,a,24,Tire,4,4_38
3435,38,2,1.427,39,1,match,a,a,24,Tire,4,4_39
3436,39,2,0.475,40,1,match,a,a,24,Tire,4,4_40
3437,40,2,1.759,41,1,match,a,a,24,Tire,4,4_41
3438,41,2,0.987,42,1,match,a,a,24,Tire,4,4_42
3439,42,2,0.566,43,1,match,a,a,24,Tire,4,4_43
3440,0,2,1.201,1,1,mismatch,a,b,6,Broom,4,4_1
3441,1,2,0.896,2,1,mismatch,a,b,6,Broom,4,4_2
3442,2,2,1.566,3,1,mismatch,a,b,6,Broom,4,4_3
3443,3,2,0.843,4,1,mismatch,a,b,6,Broom,4,4_4
3444,4,2,1.506,5,1,mismatch,a,b,6,Broom,4,4_5
3445,5,2,0.916,6,1,mismatch,a,b,6,Broom,4,4_6
3446,6,2,1.473,7,1,mismatch,a,b,6,Broom,4,4_7
3447,7,2,0.885,8,1,mismatch,a,b,6,Broom,4,4_8
3448,8,2,0.907,9,1,mismatch,a,b,6,Broom,4,4_9
3449,9,2,1.075,10,1,mismatch,a,b,6,Broom,4,4_10
3450,10,2,3.558,11,1,mismatch,a,b,6,Broom,4,4_11
3451,11,2,0.673,12,1,mismatch,a,b,6,Broom,4,4_12
3452,12,2,1.045,13,1,mismatch,a,b,6,Broom,4,4_13
3453,13,2,1.155,14,1,mismatch,a,b,6,Broom,4,4_14
3454,14,2,0.429,15,1,mismatch,a,b,6,Broom,4,4_15
3455,15,2,0.788,16,1,mismatch,a,b,6,Broom,4,4_16
3456,16,2,0.791,17,1,mismatch,a,b,6,Broom,4,4_17
3457,17,2,0.642,18,1,mismatch,a,b,6,Broom,4,4_18
3458,18,2,0.765,19,1,mismatch,a,b,6,Broom,4,4_19
3459,19,2,1.224,20,1,mismatch,a,b,6,Broom,4,4_20
3460,20,2,1.215,21,1,mismatch,a,b,6,Broom,4,4_21
3461,21,2,0.874,22,1,mismatch,a,b,6,Broom,4,4_22
3462,22,2,0.606,23,1,mismatch,a,b,6,Broom,4,4_23
3463,23,2,1.043,24,1,mismatch,a,b,6,Broom,4,4_24
3464,24,2,1.015,25,1,mismatch,a,b,6,Broom,4,4_25
3465,25,2,0.752,26,1,mismatch,a,b,6,Broom,4,4_26
3466,26,2,1.231,27,1,mismatch,a,b,6,Broom,4,4_27
3467,27,2,0.831,28,1,mismatch,a,b,6,Broom,4,4_28
3468,28,2,3.227,29,1,mismatch,a,b,6,Broom,4,4_29
3469,29,2,0.52,30,1,mismatch,a,b,6,Broom,4,4_30
3470,30,2,0.487,31,1,mismatch,a,b,6,Broom,4,4_31
3471,31,2,2.732,32,1,mismatch,a,b,6,Broom,4,4_32
3472,32,2,0.582,33,1,mismatch,a,b,6,Broom,4,4_33
3473,33,2,0.51,34,1,mismatch,a,b,6,Broom,4,4_34
3474,34,2,2.362,35,1,mismatch,a,b,6,Broom,4,4_35
3475,35,2,0.904,36,1,mismatch,a,b,6,Broom,4,4_36
3476,36,2,1.583,37,1,mismatch,a,b,6,Broom,4,4_37
3477,37,2,0.756,38,1,mismatch,a,b,6,Broom,4,4_38
3478,38,2,1.409,39,1,mismatch,a,b,6,Broom,4,4_39
3479,39,2,0.321,40,1,mismatch,a,b,6,Broom,4,4_40
3480,40,2,1.36,41,1,mismatch,a,b,6,Broom,4,4_41
3481,41,2,0.6,42,1,mismatch,a,b,6,Broom,4,4_42
3482,42,2,0.516,43,1,mismatch,a,b,6,Broom,4,4_43
3483,0,2,0.914,1,1,mismatch,b,a,7,Brush,4,4_1
3484,1,2,0.984,2,1,mismatch,b,a,7,Brush,4,4_2
3485,2,2,1.546,3,1,mismatch,b,a,7,Brush,4,4_3
3486,3,2,0.723,4,1,mismatch,b,a,7,Brush,4,4_4
3487,4,2,1.574,5,1,mismatch,b,a,7,Brush,4,4_5
3488,5,2,0.647,6,1,mismatch,b,a,7,Brush,4,4_6
3489,6,2,1.211,7,1,mismatch,b,a,7,Brush,4,4_7
3490,7,2,1.084,8,1,mismatch,b,a,7,Brush,4,4_8
3491,8,2,1.178,9,1,mismatch,b,a,7,Brush,4,4_9
3492,9,2,1.091,10,1,mismatch,b,a,7,Brush,4,4_10
3493,10,2,5.84,11,1,mismatch,b,a,7,Brush,4,4_11
3494,11,2,1.088,12,1,mismatch,b,a,7,Brush,4,4_12
3495,12,2,1.307,13,1,mismatch,b,a,7,Brush,4,4_13
3496,13,2,1.162,14,1,mismatch,b,a,7,Brush,4,4_14
3497,14,2,1.342,15,1,mismatch,b,a,7,Brush,4,4_15
3498,15,2,2.136,16,1,mismatch,b,a,7,Brush,4,4_16
3499,16,2,0.518,17,1,mismatch,b,a,7,Brush,4,4_17
3500,17,2,0.537,18,1,mismatch,b,a,7,Brush,4,4_18
3501,18,2,0.584,19,1,mismatch,b,a,7,Brush,4,4_19
3502,19,2,1.491,20,1,mismatch,b,a,7,Brush,4,4_20
3503,20,2,2.033,21,1,mismatch,b,a,7,Brush,4,4_21
3504,21,2,0.786,22,1,mismatch,b,a,7,Brush,4,4_22
3505,22,2,0.618,23,1,mismatch,b,a,7,Brush,4,4_23
3506,23,2,0.905,24,1,mismatch,b,a,7,Brush,4,4_24
3507,24,2,1.061,25,1,mismatch,b,a,7,Brush,4,4_25
3508,25,2,0.819,26,1,mismatch,b,a,7,Brush,4,4_26
3509,26,2,0.906,27,1,mismatch,b,a,7,Brush,4,4_27
3510,27,2,1.209,28,1,mismatch,b,a,7,Brush,4,4_28
3511,28,2,1.362,29,1,mismatch,b,a,7,Brush,4,4_29
3512,29,1,0.964,30,0,mismatch,b,a,7,Brush,4,4_30
3513,30,2,1.044,31,1,mismatch,b,a,7,Brush,4,4_31
3514,31,2,0.887,32,1,mismatch,b,a,7,Brush,4,4_32
3515,32,2,0.413,33,1,mismatch,b,a,7,Brush,4,4_33
3516,33,2,0.816,34,1,mismatch,b,a,7,Brush,4,4_34
3517,34,1,1.044,35,0,mismatch,b,a,7,Brush,4,4_35
3518,35,2,0.774,36,1,mismatch,b,a,7,Brush,4,4_36
3519,36,1,5.534,37,0,mismatch,b,a,7,Brush,4,4_37
3520,37,2,0.805,38,1,mismatch,b,a,7,Brush,4,4_38
3521,38,2,1.635,39,1,mismatch,b,a,7,Brush,4,4_39
3522,39,2,0.427,40,1,mismatch,b,a,7,Brush,4,4_40
3523,40,2,1.304,41,1,mismatch,b,a,7,Brush,4,4_41
3524,41,2,1.07,42,1,mismatch,b,a,7,Brush,4,4_42
3525,42,2,0.707,43,1,mismatch,b,a,7,Brush,4,4_43
3526,0,2,1.001,1,1,mismatch,a,b,13,Guitar,4,4_1
3527,1,2,0.773,2,1,mismatch,a,b,13,Guitar,4,4_2
3528,2,2,0.924,3,1,mismatch,a,b,13,Guitar,4,4_3
3529,3,2,0.538,4,1,mismatch,a,b,13,Guitar,4,4_4
3530,4,2,1.661,5,1,mismatch,a,b,13,Guitar,4,4_5
3531,5,2,1.096,6,1,mismatch,a,b,13,Guitar,4,4_6
3532,6,2,1.231,7,1,mismatch,a,b,13,Guitar,4,4_7
3533,7,2,0.542,8,1,mismatch,a,b,13,Guitar,4,4_8
3534,8,2,0.8,9,1,mismatch,a,b,13,Guitar,4,4_9
3535,9,2,0.702,10,1,mismatch,a,b,13,Guitar,4,4_10
3536,10,2,2.678,11,1,mismatch,a,b,13,Guitar,4,4_11
3537,11,2,0.823,12,1,mismatch,a,b,13,Guitar,4,4_12
3538,12,2,0.414,13,1,mismatch,a,b,13,Guitar,4,4_13
3539,13,2,0.969,14,1,mismatch,a,b,13,Guitar,4,4_14
3540,14,2,1.38,15,1,mismatch,a,b,13,Guitar,4,4_15
3541,15,2,1.485,16,1,mismatch,a,b,13,Guitar,4,4_16
3542,16,2,0.743,17,1,mismatch,a,b,13,Guitar,4,4_17
3543,17,2,1.239,18,1,mismatch,a,b,13,Guitar,4,4_18
3544,18,2,0.617,19,1,mismatch,a,b,13,Guitar,4,4_19
3545,19,2,1.808,20,1,mismatch,a,b,13,Guitar,4,4_20
3546,20,2,1.345,21,1,mismatch,a,b,13,Guitar,4,4_21
3547,21,2,0.716,22,1,mismatch,a,b,13,Guitar,4,4_22
3548,22,2,0.457,23,1,mismatch,a,b,13,Guitar,4,4_23
3549,23,2,2.728,24,1,mismatch,a,b,13,Guitar,4,4_24
3550,24,2,1.728,25,1,mismatch,a,b,13,Guitar,4,4_25
3551,25,2,0.717,26,1,mismatch,a,b,13,Guitar,4,4_26
3552,26,2,2.052,27,1,mismatch,a,b,13,Guitar,4,4_27
3553,27,2,0.747,28,1,mismatch,a,b,13,Guitar,4,4_28
3554,28,2,0.613,29,1,mismatch,a,b,13,Guitar,4,4_29
3555,29,2,0.277,30,1,mismatch,a,b,13,Guitar,4,4_30
3556,30,2,3.202,31,1,mismatch,a,b,13,Guitar,4,4_31
3557,31,2,1.1,32,1,mismatch,a,b,13,Guitar,4,4_32
3558,32,2,0.178,33,1,mismatch,a,b,13,Guitar,4,4_33
3559,33,2,0.458,34,1,mismatch,a,b,13,Guitar,4,4_34
3560,34,2,0.625,35,1,mismatch,a,b,13,Guitar,4,4_35
3561,35,2,0.727,36,1,mismatch,a,b,13,Guitar,4,4_36
3562,36,2,1.824,37,1,mismatch,a,b,13,Guitar,4,4_37
3563,37,2,0.498,38,1,mismatch,a,b,13,Guitar,4,4_38
3564,38,2,1.548,39,1,mismatch,a,b,13,Guitar,4,4_39
3565,39,2,0.472,40,1,mismatch,a,b,13,Guitar,4,4_40
3566,40,2,1.4,41,1,mismatch,a,b,13,Guitar,4,4_41
3567,41,2,0.485,42,1,mismatch,a,b,13,Guitar,4,4_42
3568,42,2,0.509,43,1,mismatch,a,b,13,Guitar,4,4_43
3569,0,2,1.011,1,1,mismatch,b,a,15,Iron,4,4_1
3570,1,2,1.036,2,1,mismatch,b,a,15,Iron,4,4_2
3571,2,2,0.959,3,1,mismatch,b,a,15,Iron,4,4_3
3572,3,2,0.541,4,1,mismatch,b,a,15,Iron,4,4_4
3573,4,2,1.997,5,1,mismatch,b,a,15,Iron,4,4_5
3574,5,2,0.897,6,1,mismatch,b,a,15,Iron,4,4_6
3575,6,2,0.663,7,1,mismatch,b,a,15,Iron,4,4_7
3576,7,2,1.029,8,1,mismatch,b,a,15,Iron,4,4_8
3577,8,2,0.916,9,1,mismatch,b,a,15,Iron,4,4_9
3578,9,2,1.152,10,1,mismatch,b,a,15,Iron,4,4_10
3579,10,2,8.217,11,1,mismatch,b,a,15,Iron,4,4_11
3580,11,2,0.939,12,1,mismatch,b,a,15,Iron,4,4_12
3581,12,2,1.105,13,1,mismatch,b,a,15,Iron,4,4_13
3582,13,2,1.044,14,1,mismatch,b,a,15,Iron,4,4_14
3583,14,2,1.255,15,1,mismatch,b,a,15,Iron,4,4_15
3584,15,2,0.544,16,1,mismatch,b,a,15,Iron,4,4_16
3585,16,2,0.874,17,1,mismatch,b,a,15,Iron,4,4_17
3586,17,2,1.086,18,1,mismatch,b,a,15,Iron,4,4_18
3587,18,2,0.909,19,1,mismatch,b,a,15,Iron,4,4_19
3588,19,2,1.249,20,1,mismatch,b,a,15,Iron,4,4_20
3589,20,2,0.577,21,1,mismatch,b,a,15,Iron,4,4_21
3590,21,2,1.185,22,1,mismatch,b,a,15,Iron,4,4_22
3591,22,2,0.552,23,1,mismatch,b,a,15,Iron,4,4_23
3592,23,2,1.024,24,1,mismatch,b,a,15,Iron,4,4_24
3593,24,2,0.849,25,1,mismatch,b,a,15,Iron,4,4_25
3594,25,2,0.688,26,1,mismatch,b,a,15,Iron,4,4_26
3595,26,2,1.499,27,1,mismatch,b,a,15,Iron,4,4_27
3596,27,2,1.046,28,1,mismatch,b,a,15,Iron,4,4_28
3597,28,2,2.609,29,1,mismatch,b,a,15,Iron,4,4_29
3598,29,2,1.42,30,1,mismatch,b,a,15,Iron,4,4_30
3599,30,2,1.632,31,1,mismatch,b,a,15,Iron,4,4_31
3600,31,2,0.745,32,1,mismatch,b,a,15,Iron,4,4_32
3601,32,2,0.358,33,1,mismatch,b,a,15,Iron,4,4_33
3602,33,2,1.2,34,1,mismatch,b,a,15,Iron,4,4_34
3603,34,2,1.009,35,1,mismatch,b,a,15,Iron,4,4_35
3604,35,2,1.004,36,1,mismatch,b,a,15,Iron,4,4_36
3605,36,2,1.411,37,1,mismatch,b,a,15,Iron,4,4_37
3606,37,2,0.683,38,1,mismatch,b,a,15,Iron,4,4_38
3607,38,2,1.342,39,1,mismatch,b,a,15,Iron,4,4_39
3608,39,2,0.4,40,1,mismatch,b,a,15,Iron,4,4_40
3609,40,2,0.878,41,1,mismatch,b,a,15,Iron,4,4_41
3610,41,2,0.943,42,1,mismatch,b,a,15,Iron,4,4_42
3611,42,2,0.651,43,1,mismatch,b,a,15,Iron,4,4_43
3612,0,2,1.309,1,1,mismatch,a,b,21,Salt,4,4_1
3613,1,2,0.631,2,1,mismatch,a,b,21,Salt,4,4_2
3614,2,2,1.075,3,1,mismatch,a,b,21,Salt,4,4_3
3615,3,2,1.016,4,1,mismatch,a,b,21,Salt,4,4_4
3616,4,2,1.547,5,1,mismatch,a,b,21,Salt,4,4_5
3617,5,2,1.264,6,1,mismatch,a,b,21,Salt,4,4_6
3618,6,2,1.376,7,1,mismatch,a,b,21,Salt,4,4_7
3619,7,2,1.17,8,1,mismatch,a,b,21,Salt,4,4_8
3620,8,2,0.726,9,1,mismatch,a,b,21,Salt,4,4_9
3621,9,2,0.71,10,1,mismatch,a,b,21,Salt,4,4_10
3622,10,2,4.467,11,1,mismatch,a,b,21,Salt,4,4_11
3623,11,2,0.619,12,1,mismatch,a,b,21,Salt,4,4_12
3624,12,2,0.393,13,1,mismatch,a,b,21,Salt,4,4_13
3625,13,2,1.005,14,1,mismatch,a,b,21,Salt,4,4_14
3626,14,2,1.251,15,1,mismatch,a,b,21,Salt,4,4_15
3627,15,2,0.502,16,1,mismatch,a,b,21,Salt,4,4_16
3628,16,2,0.5,17,1,mismatch,a,b,21,Salt,4,4_17
3629,17,2,0.646,18,1,mismatch,a,b,21,Salt,4,4_18
3630,18,2,0.882,19,1,mismatch,a,b,21,Salt,4,4_19
3631,19,2,1.22,20,1,mismatch,a,b,21,Salt,4,4_20
3632,20,2,0.919,21,1,mismatch,a,b,21,Salt,4,4_21
3633,21,2,0.637,22,1,mismatch,a,b,21,Salt,4,4_22
3634,22,2,0.503,23,1,mismatch,a,b,21,Salt,4,4_23
3635,23,2,0.849,24,1,mismatch,a,b,21,Salt,4,4_24
3636,24,2,1.109,25,1,mismatch,a,b,21,Salt,4,4_25
3637,25,2,0.577,26,1,mismatch,a,b,21,Salt,4,4_26
3638,26,2,0.566,27,1,mismatch,a,b,21,Salt,4,4_27
3639,27,2,1.339,28,1,mismatch,a,b,21,Salt,4,4_28
3640,28,2,0.994,29,1,mismatch,a,b,21,Salt,4,4_29
3641,29,2,1.185,30,1,mismatch,a,b,21,Salt,4,4_30
3642,30,2,1.8,31,1,mismatch,a,b,21,Salt,4,4_31
3643,31,2,0.806,32,1,mismatch,a,b,21,Salt,4,4_32
3644,32,2,0.475,33,1,mismatch,a,b,21,Salt,4,4_33
3645,33,2,0.644,34,1,mismatch,a,b,21,Salt,4,4_34
3646,34,2,1.064,35,1,mismatch,a,b,21,Salt,4,4_35
3647,35,2,0.822,36,1,mismatch,a,b,21,Salt,4,4_36
3648,36,2,3.988,37,1,mismatch,a,b,21,Salt,4,4_37
3649,37,2,0.454,38,1,mismatch,a,b,21,Salt,4,4_38
3650,38,2,1.146,39,1,mismatch,a,b,21,Salt,4,4_39
3651,39,2,0.42,40,1,mismatch,a,b,21,Salt,4,4_40
3652,40,2,0.426,41,1,mismatch,a,b,21,Salt,4,4_41
3653,41,2,0.752,42,1,mismatch,a,b,21,Salt,4,4_42
3654,42,2,0.555,43,1,mismatch,a,b,21,Salt,4,4_43
3655,0,2,0.531,1,1,mismatch,b,a,22,Scissors,4,4_1
3656,1,2,0.694,2,1,mismatch,b,a,22,Scissors,4,4_2
3657,2,2,0.918,3,1,mismatch,b,a,22,Scissors,4,4_3
3658,3,2,0.778,4,1,mismatch,b,a,22,Scissors,4,4_4
3659,4,2,1.559,5,1,mismatch,b,a,22,Scissors,4,4_5
3660,5,2,0.706,6,1,mismatch,b,a,22,Scissors,4,4_6
3661,6,2,1.2,7,1,mismatch,b,a,22,Scissors,4,4_7
3662,7,2,0.575,8,1,mismatch,b,a,22,Scissors,4,4_8
3663,8,2,0.953,9,1,mismatch,b,a,22,Scissors,4,4_9
3664,9,2,0.788,10,1,mismatch,b,a,22,Scissors,4,4_10
3665,10,2,3.728,11,1,mismatch,b,a,22,Scissors,4,4_11
3666,11,2,3.665,12,1,mismatch,b,a,22,Scissors,4,4_12
3667,12,2,0.403,13,1,mismatch,b,a,22,Scissors,4,4_13
3668,13,2,0.697,14,1,mismatch,b,a,22,Scissors,4,4_14
3669,14,2,1.124,15,1,mismatch,b,a,22,Scissors,4,4_15
3670,15,2,0.805,16,1,mismatch,b,a,22,Scissors,4,4_16
3671,16,2,1.152,17,1,mismatch,b,a,22,Scissors,4,4_17
3672,17,2,0.743,18,1,mismatch,b,a,22,Scissors,4,4_18
3673,18,2,0.623,19,1,mismatch,b,a,22,Scissors,4,4_19
3674,19,2,1.001,20,1,mismatch,b,a,22,Scissors,4,4_20
3675,20,2,0.638,21,1,mismatch,b,a,22,Scissors,4,4_21
3676,21,2,0.968,22,1,mismatch,b,a,22,Scissors,4,4_22
3677,22,2,0.483,23,1,mismatch,b,a,22,Scissors,4,4_23
3678,23,1,1.271,24,0,mismatch,b,a,22,Scissors,4,4_24
3679,24,2,1.983,25,1,mismatch,b,a,22,Scissors,4,4_25
3680,25,2,0.788,26,1,mismatch,b,a,22,Scissors,4,4_26
3681,26,1,1.623,27,0,mismatch,b,a,22,Scissors,4,4_27
3682,27,2,0.701,28,1,mismatch,b,a,22,Scissors,4,4_28
3683,28,2,1.621,29,1,mismatch,b,a,22,Scissors,4,4_29
3684,29,2,1.48,30,1,mismatch,b,a,22,Scissors,4,4_30
3685,30,2,0.545,31,1,mismatch,b,a,22,Scissors,4,4_31
3686,31,2,1.287,32,1,mismatch,b,a,22,Scissors,4,4_32
3687,32,2,0.139,33,1,mismatch,b,a,22,Scissors,4,4_33
3688,33,2,1.017,34,1,mismatch,b,a,22,Scissors,4,4_34
3689,34,2,1.078,35,1,mismatch,b,a,22,Scissors,4,4_35
3690,35,2,2.658,36,1,mismatch,b,a,22,Scissors,4,4_36
3691,36,2,3.842,37,1,mismatch,b,a,22,Scissors,4,4_37
3692,37,2,0.447,38,1,mismatch,b,a,22,Scissors,4,4_38
3693,38,2,1.378,39,1,mismatch,b,a,22,Scissors,4,4_39
3694,39,2,0.468,40,1,mismatch,b,a,22,Scissors,4,4_40
3695,40,2,1.864,41,1,mismatch,b,a,22,Scissors,4,4_41
3696,41,2,0.832,42,1,mismatch,b,a,22,Scissors,4,4_42
3697,42,2,0.609,43,1,mismatch,b,a,22,Scissors,4,4_43
3698,0,2,1.25,1,1,mismatch,a,b,3,Book,4,4_1
3699,1,2,0.99,2,1,mismatch,a,b,3,Book,4,4_2
3700,2,2,1.01,3,1,mismatch,a,b,3,Book,4,4_3
3701,3,2,0.564,4,1,mismatch,a,b,3,Book,4,4_4
3702,4,2,1.589,5,1,mismatch,a,b,3,Book,4,4_5
3703,5,2,0.536,6,1,mismatch,a,b,3,Book,4,4_6
3704,6,2,0.985,7,1,mismatch,a,b,3,Book,4,4_7
3705,7,2,0.941,8,1,mismatch,a,b,3,Book,4,4_8
3706,8,2,0.623,9,1,mismatch,a,b,3,Book,4,4_9
3707,9,2,0.587,10,1,mismatch,a,b,3,Book,4,4_10
3708,10,2,8.805,11,1,mismatch,a,b,3,Book,4,4_11
3709,11,2,1.196,12,1,mismatch,a,b,3,Book,4,4_12
3710,12,2,1.329,13,1,mismatch,a,b,3,Book,4,4_13
3711,13,2,0.894,14,1,mismatch,a,b,3,Book,4,4_14
3712,14,2,1.248,15,1,mismatch,a,b,3,Book,4,4_15
3713,15,2,1.018,16,1,mismatch,a,b,3,Book,4,4_16
3714,16,2,0.469,17,1,mismatch,a,b,3,Book,4,4_17
3715,17,2,0.778,18,1,mismatch,a,b,3,Book,4,4_18
3716,18,2,0.883,19,1,mismatch,a,b,3,Book,4,4_19
3717,19,2,1.495,20,1,mismatch,a,b,3,Book,4,4_20
3718,20,2,1.066,21,1,mismatch,a,b,3,Book,4,4_21
3719,21,2,0.879,22,1,mismatch,a,b,3,Book,4,4_22
3720,22,2,0.53,23,1,mismatch,a,b,3,Book,4,4_23
3721,23,2,2.335,24,1,mismatch,a,b,3,Book,4,4_24
3722,24,2,1.462,25,1,mismatch,a,b,3,Book,4,4_25
3723,25,2,0.636,26,1,mismatch,a,b,3,Book,4,4_26
3724,26,2,1.084,27,1,mismatch,a,b,3,Book,4,4_27
3725,27,2,1.054,28,1,mismatch,a,b,3,Book,4,4_28
3726,28,2,0.968,29,1,mismatch,a,b,3,Book,4,4_29
3727,29,2,0.77,30,1,mismatch,a,b,3,Book,4,4_30
3728,30,1,1.285,31,0,mismatch,a,b,3,Book,4,4_31
3729,31,2,0.678,32,1,mismatch,a,b,3,Book,4,4_32
3730,32,2,0.106,33,1,mismatch,a,b,3,Book,4,4_33
3731,33,2,0.628,34,1,mismatch,a,b,3,Book,4,4_34
3732,34,2,2.094,35,1,mismatch,a,b,3,Book,4,4_35
3733,35,2,0.855,36,1,mismatch,a,b,3,Book,4,4_36
3734,36,2,1.566,37,1,mismatch,a,b,3,Book,4,4_37
3735,37,2,0.552,38,1,mismatch,a,b,3,Book,4,4_38
3736,38,2,1.14,39,1,mismatch,a,b,3,Book,4,4_39
3737,39,2,0.348,40,1,mismatch,a,b,3,Book,4,4_40
3738,40,2,1.065,41,1,mismatch,a,b,3,Book,4,4_41
3739,41,2,0.623,42,1,mismatch,a,b,3,Book,4,4_42
3740,42,2,0.497,43,1,mismatch,a,b,3,Book,4,4_43
3741,0,2,0.896,1,1,mismatch,b,a,4,Bottle,4,4_1
3742,1,2,1.893,2,1,mismatch,b,a,4,Bottle,4,4_2
3743,2,2,1.895,3,1,mismatch,b,a,4,Bottle,4,4_3
3744,3,2,0.786,4,1,mismatch,b,a,4,Bottle,4,4_4
3745,4,2,3.102,5,1,mismatch,b,a,4,Bottle,4,4_5
3746,5,2,0.908,6,1,mismatch,b,a,4,Bottle,4,4_6
3747,6,2,0.833,7,1,mismatch,b,a,4,Bottle,4,4_7
3748,7,2,1.346,8,1,mismatch,b,a,4,Bottle,4,4_8
3749,8,2,1.702,9,1,mismatch,b,a,4,Bottle,4,4_9
3750,9,2,0.975,10,1,mismatch,b,a,4,Bottle,4,4_10
3751,10,2,9.584,11,1,mismatch,b,a,4,Bottle,4,4_11
3752,11,2,1.836,12,1,mismatch,b,a,4,Bottle,4,4_12
3753,12,2,1.291,13,1,mismatch,b,a,4,Bottle,4,4_13
3754,13,2,1.247,14,1,mismatch,b,a,4,Bottle,4,4_14
3755,14,2,0.992,15,1,mismatch,b,a,4,Bottle,4,4_15
3756,15,2,0.795,16,1,mismatch,b,a,4,Bottle,4,4_16
3757,16,2,0.696,17,1,mismatch,b,a,4,Bottle,4,4_17
3758,17,2,0.856,18,1,mismatch,b,a,4,Bottle,4,4_18
3759,18,2,1.236,19,1,mismatch,b,a,4,Bottle,4,4_19
3760,19,2,1.346,20,1,mismatch,b,a,4,Bottle,4,4_20
3761,20,2,1.903,21,1,mismatch,b,a,4,Bottle,4,4_21
3762,21,2,0.847,22,1,mismatch,b,a,4,Bottle,4,4_22
3763,22,2,0.674,23,1,mismatch,b,a,4,Bottle,4,4_23
3764,23,2,1.283,24,1,mismatch,b,a,4,Bottle,4,4_24
3765,24,2,2.394,25,1,mismatch,b,a,4,Bottle,4,4_25
3766,25,2,1.648,26,1,mismatch,b,a,4,Bottle,4,4_26
3767,26,2,1.559,27,1,mismatch,b,a,4,Bottle,4,4_27
3768,27,2,0.978,28,1,mismatch,b,a,4,Bottle,4,4_28
3769,28,2,6.687,29,1,mismatch,b,a,4,Bottle,4,4_29
3770,29,2,1.406,30,1,mismatch,b,a,4,Bottle,4,4_30
3771,30,2,6.984,31,1,mismatch,b,a,4,Bottle,4,4_31
3772,31,2,0.809,32,1,mismatch,b,a,4,Bottle,4,4_32
3773,32,2,0.473,33,1,mismatch,b,a,4,Bottle,4,4_33
3774,33,2,1.556,34,1,mismatch,b,a,4,Bottle,4,4_34
3775,34,2,1.609,35,1,mismatch,b,a,4,Bottle,4,4_35
3776,35,2,1.607,36,1,mismatch,b,a,4,Bottle,4,4_36
3777,36,2,1.527,37,1,mismatch,b,a,4,Bottle,4,4_37
3778,37,2,0.58,38,1,mismatch,b,a,4,Bottle,4,4_38
3779,38,2,1.303,39,1,mismatch,b,a,4,Bottle,4,4_39
3780,39,2,0.539,40,1,mismatch,b,a,4,Bottle,4,4_40
3781,40,2,1.589,41,1,mismatch,b,a,4,Bottle,4,4_41
3782,41,2,1.611,42,1,mismatch,b,a,4,Bottle,4,4_42
3783,42,2,0.994,43,1,mismatch,b,a,4,Bottle,4,4_43
3784,0,2,1.423,1,1,mismatch,a,b,8,Crayon,4,4_1
3785,1,2,0.887,2,1,mismatch,a,b,8,Crayon,4,4_2
3786,2,2,0.913,3,1,mismatch,a,b,8,Crayon,4,4_3
3787,3,2,0.965,4,1,mismatch,a,b,8,Crayon,4,4_4
3788,4,2,1.795,5,1,mismatch,a,b,8,Crayon,4,4_5
3789,5,2,0.617,6,1,mismatch,a,b,8,Crayon,4,4_6
3790,6,2,1.002,7,1,mismatch,a,b,8,Crayon,4,4_7
3791,7,2,0.885,8,1,mismatch,a,b,8,Crayon,4,4_8
3792,8,2,1.3,9,1,mismatch,a,b,8,Crayon,4,4_9
3793,9,2,1.333,10,1,mismatch,a,b,8,Crayon,4,4_10
3794,10,2,4.493,11,1,mismatch,a,b,8,Crayon,4,4_11
3795,11,2,1.126,12,1,mismatch,a,b,8,Crayon,4,4_12
